Aircraft_ID;Model;Cruise_Speed_kmh;Max_Altitude_ft;Hourly_Fuel_Consumption_l;Max_Range_km
AC_07816;A320;774.47;34760.0;2891.66;3372.0
AC_07817;Cessna172;755.49;37062.0;2525.7;4685.0
AC_07818;B737;917.42;36120.0;2445.64;5999.0
AC_07819;B787;810.13;34007.0;2686.9;4643.0
AC_07820;B787;767.1;35824.0;2316.12;5910.0
AC_07821;Cessna172;762.4;33451.0;2431.58;5542.0
AC_07822;B737;940.09;33240.0;1914.54;6318.0
AC_07823;B787;893.88;35954.0;2527.26;4697.0
AC_07824;B737;810.25;35978.0;2534.88;3715.0
AC_07825;B737;812.31;40388.0;2336.86;4852.0
AC_07826;B787;852.74;34689.0;2635.42;4004.0
AC_07827;A320;892.97;33942.0;2537.34;4677.0
AC_07828;B787;835.3;36846.0;2340.46;3045.0
AC_07829;Cessna172;810.7;34950.0;2746.91;5012.0
AC_07830;A350;906.75;33705.0;2446.09;5304.0
AC_07831;B787;848.71;33828.0;2185.75;5344.0
AC_07832;B737;840.42;34641.0;1971.61;5693.0
AC_07833;B737;879.61;37109.0;2930.62;5225.0
AC_07834;B787;743.18;35863.0;2537.77;4547.0
AC_07835;A350;873.71;33333.0;2525.05;5877.0
AC_07836;B787;870.55;38669.0;2486.86;5499.0
AC_07837;A350;781.05;33185.0;2865.41;4954.0
AC_07838;A350;752.93;33525.0;2542.78;4924.0
AC_07839;Cessna172;821.78;37334.0;2964.41;4565.0
AC_07840;B737;859.15;37995.0;2543.74;5906.0
AC_07841;B737;864.24;35707.0;1697.59;5027.0
AC_07842;A350;935.2;32419.0;2880.06;5618.0
AC_07843;B737;859.17;35194.0;2594.58;3602.0
AC_07844;A320;780.06;32266.0;2347.93;5103.0
AC_07845;A350;837.45;39969.0;2422.98;5200.0
AC_07846;B737;785.07;35574.0;2407.68;4183.0
AC_07847;A320;841.04;36603.0;2127.54;4481.0
AC_07848;Cessna172;920.45;34259.0;2763.17;5527.0
AC_07849;B737;872.96;38611.0;2366.24;5424.0
AC_07850;A320;813.96;33995.0;2239.56;5210.0
AC_07851;B787;879.62;33282.0;3789.66;5912.0
AC_07852;B787;811.11;35610.0;2154.09;5402.0
AC_07853;A320;711.83;36760.0;2473.66;5984.0
AC_07854;A350;788.33;39257.0;1809.85;4366.0
AC_07855;A350;872.92;38229.0;2876.29;5168.0
AC_07856;B737;888.62;37390.0;2415.27;5069.0
AC_07857;B787;935.88;33630.0;2745.08;4151.0
AC_07858;A350;867.06;33587.0;2217.02;6243.0
AC_07859;A350;917.36;33244.0;2015.3;4680.0
AC_07860;B787;881.5;34699.0;2276.2;5274.0
AC_07861;Cessna172;896.87;31173.0;2903.64;4658.0
AC_07862;A350;905.09;37731.0;2673.16;5798.0
AC_07863;A320;874.35;32951.0;2015.07;4821.0
AC_07864;B737;903.74;32704.0;1774.13;4817.0
AC_07865;A350;815.07;34188.0;2403.63;5015.0
AC_07866;A350;728.67;32315.0;2827.71;5059.0
AC_07867;Cessna172;882.54;36289.0;2272.44;4616.0
AC_07868;A320;868.74;33068.0;2822.89;4460.0
AC_07869;B737;806.24;36003.0;2538.09;4623.0
AC_07870;A350;786.88;36850.0;3025.83;4891.0
AC_07871;B737;856.53;33901.0;2296.39;5190.0
AC_07872;B787;885.85;33565.0;2481.99;4716.0
AC_07873;A350;876.0;33396.0;2303.44;4203.0
AC_07874;A350;799.02;32836.0;2795.61;4154.0
AC_07875;B787;810.23;34159.0;2677.25;4361.0
AC_07876;Cessna172;883.47;35135.0;1990.47;5232.0
AC_07877;A350;853.63;32234.0;2707.65;5614.0
AC_07878;B737;903.01;33716.0;2053.3;4227.0
AC_07879;A320;833.84;35316.0;2226.63;5298.0
AC_07880;B737;886.98;35069.0;2723.71;5259.0
AC_07881;Cessna172;848.02;29666.0;2123.66;6285.0
AC_07882;A320;813.86;36267.0;2388.58;6627.0
AC_07883;B737;896.41;37477.0;2727.82;5743.0
AC_07884;B737;800.37;33855.0;2624.56;5493.0
AC_07885;B787;853.71;31530.0;2607.02;5373.0
AC_07886;Cessna172;858.87;33471.0;2737.54;4488.0
AC_07887;B787;843.99;33412.0;2892.11;4199.0
AC_07888;A320;899.54;37400.0;2127.84;3909.0
AC_07889;B787;878.63;32813.0;2599.97;5110.0
AC_07890;Cessna172;872.67;34284.0;2789.36;4474.0
AC_07891;A350;853.42;38356.0;2730.36;5556.0
AC_07892;A350;942.82;35322.0;2452.2;4213.0
AC_07893;A320;923.23;35391.0;2434.87;5177.0
AC_07894;A350;895.97;34798.0;2747.3;4466.0
AC_07895;B787;887.76;36955.0;2564.21;4035.0
AC_07896;A320;819.89;35808.0;2828.24;4431.0
AC_07897;Cessna172;847.55;38707.0;2532.96;4547.0
AC_07898;A320;881.79;38925.0;2387.93;4985.0
AC_07899;A320;902.58;35627.0;1970.96;4577.0
AC_07900;B737;894.6;34926.0;2430.87;4352.0
AC_07901;B737;879.05;35327.0;2130.71;4439.0
AC_07902;A320;950.03;33867.0;1951.14;2388.0
AC_07903;A350;843.22;35267.0;2240.34;4734.0
AC_07904;B737;900.66;32116.0;2710.93;5024.0
AC_07905;Cessna172;894.57;33576.0;2427.44;4705.0
AC_07906;B787;872.2;36573.0;2553.45;5139.0
AC_07907;B737;874.03;36076.0;2702.08;5676.0
AC_07908;A320;873.02;34745.0;2489.26;5742.0
AC_07909;A350;814.59;35838.0;2293.6;5684.0
AC_07910;B787;870.04;38012.0;2366.17;4569.0
AC_07911;B737;887.41;34229.0;2731.73;4350.0
AC_07912;A350;866.1;32130.0;2492.14;4607.0
AC_07913;A350;757.9;36254.0;1736.73;5422.0
AC_07914;A350;770.69;36073.0;2394.06;5218.0
AC_07915;A320;809.09;36519.0;2659.5;4467.0
AC_07916;Cessna172;844.4;32606.0;2554.86;5754.0
AC_07917;A350;811.77;32000.0;2193.84;4224.0
AC_07918;B787;882.3;35530.0;2276.17;4634.0
AC_07919;B737;909.6;35390.0;1915.41;5146.0
AC_07920;B787;916.68;34286.0;2664.81;5583.0
AC_07921;A320;866.84;37893.0;2686.54;5811.0
AC_07922;A320;904.21;34980.0;2459.98;5213.0
AC_07923;B787;821.87;37462.0;2394.9;4134.0
AC_07924;Cessna172;842.42;36756.0;2175.56;5741.0
AC_07925;A320;791.65;32820.0;2599.71;4271.0
AC_07926;A320;910.34;33226.0;2007.34;4664.0
AC_07927;B787;948.3;32436.0;2733.05;4310.0
AC_07928;A320;832.57;35863.0;2673.75;4936.0
AC_07929;Cessna172;741.49;35196.0;2850.46;4286.0
AC_07930;Cessna172;802.23;37700.0;2515.1;5331.0
AC_07931;Cessna172;817.49;36190.0;2344.0;5291.0
AC_07932;B737;783.69;32404.0;2629.65;5528.0
AC_07933;Cessna172;798.48;34076.0;2734.28;5200.0
AC_07934;Cessna172;860.23;30779.0;2152.69;5156.0
AC_07935;B737;882.99;35587.0;2479.23;4314.0
AC_07936;A350;746.78;40581.0;2579.61;4525.0
AC_07937;A320;823.39;35262.0;2644.39;4929.0
AC_07938;Cessna172;851.88;35402.0;2394.31;4988.0
AC_07939;A320;796.66;34965.0;2689.31;4766.0
AC_07940;B787;861.81;35712.0;2211.94;5390.0
AC_07941;A320;844.11;34688.0;3105.41;6622.0
AC_07942;B737;827.57;36236.0;2312.69;5283.0
AC_07943;A320;806.78;33455.0;2622.33;4531.0
AC_07944;A320;863.67;33538.0;2334.24;5547.0
AC_07945;A320;811.83;32415.0;2529.4;4564.0
AC_07946;A350;763.35;34935.0;2176.23;5248.0
AC_07947;A350;851.1;32788.0;2822.67;5332.0
AC_07948;B787;788.05;37905.0;2254.78;5162.0
AC_07949;B737;767.69;34138.0;2524.48;4584.0
AC_07950;A320;856.48;31062.0;2480.84;5052.0
AC_07951;A320;841.85;32729.0;2289.5;4648.0
AC_07952;A320;806.68;35270.0;1736.45;4645.0
AC_07953;A320;861.45;36305.0;2817.82;3845.0
AC_07954;A350;871.2;35708.0;2543.31;4914.0
AC_07955;B787;861.99;33355.0;1977.91;6516.0
AC_07956;Cessna172;860.18;33858.0;1926.01;3248.0
AC_07957;B737;769.73;33623.0;2403.38;3443.0
AC_07958;A320;914.66;36133.0;2475.26;5040.0
AC_07959;B787;877.87;35233.0;2435.51;5525.0
AC_07960;Cessna172;802.46;34105.0;2933.18;4059.0
AC_07961;B787;849.41;33681.0;1999.13;5151.0
AC_07962;A350;858.91;33954.0;2563.69;4887.0
AC_07963;Cessna172;848.03;35017.0;2693.69;4578.0
AC_07964;B787;939.65;37682.0;2687.34;5267.0
AC_07965;A350;752.74;35373.0;2768.16;4295.0
AC_07966;B787;776.19;34327.0;2535.07;5712.0
AC_07967;B787;735.05;34171.0;2573.84;3661.0
AC_07968;Cessna172;853.99;38404.0;2401.05;4942.0
AC_07969;A350;877.2;36649.0;2047.11;5075.0
AC_07970;A320;868.08;36957.0;2598.64;4884.0
AC_07971;B737;835.54;36495.0;2379.21;4641.0
AC_07972;Cessna172;870.33;34900.0;2276.8;5440.0
AC_07973;A350;835.18;37396.0;2611.75;4714.0
AC_07974;B787;887.04;32064.0;2638.44;3938.0
AC_07975;A350;905.36;38102.0;2288.29;4522.0
AC_07976;B737;803.44;36484.0;2575.0;5067.0
AC_07977;B737;835.62;35972.0;2475.63;4617.0
AC_07978;A320;843.72;33486.0;2556.97;4773.0
AC_07979;A320;921.27;36862.0;2876.07;5541.0
AC_07980;B737;809.33;37290.0;2632.76;4582.0
AC_07981;Cessna172;904.88;33591.0;2610.09;4933.0
AC_07982;Cessna172;776.7;33652.0;2234.44;4863.0
AC_07983;B787;912.18;32933.0;2276.7;5752.0
AC_07984;A320;892.59;36096.0;2644.47;5034.0
AC_07985;B787;842.22;34804.0;2023.7;5561.0
AC_07986;A320;895.83;39245.0;2393.08;4496.0
AC_07987;B737;824.95;31932.0;2271.02;6227.0
AC_07988;Cessna172;803.86;33259.0;2457.34;5581.0
AC_07989;Cessna172;935.32;35024.0;2435.31;6161.0
AC_07990;B737;822.94;36330.0;2539.17;5140.0
AC_07991;B787;883.85;36239.0;2639.54;4576.0
AC_07992;B787;905.44;35169.0;2789.98;4840.0
AC_07993;A350;890.32;35705.0;2812.54;5147.0
AC_07994;A320;879.96;35237.0;2428.86;5138.0
AC_07995;B787;884.01;37099.0;2322.73;4714.0
AC_07996;B737;902.87;33887.0;2263.67;4990.0
AC_07997;B787;865.89;34114.0;2403.28;5178.0
AC_07998;Cessna172;848.02;36379.0;2203.65;4430.0
AC_07999;A320;781.55;38145.0;2640.9;4742.0
AC_08000;A350;865.91;33732.0;2807.04;5936.0
AC_08001;A320;901.42;35482.0;2042.61;5840.0
AC_08002;Cessna172;794.96;34243.0;2502.85;4444.0
AC_08003;Cessna172;838.55;36110.0;2966.79;6326.0
AC_08004;Cessna172;871.27;31717.0;2055.52;4443.0
AC_08005;Cessna172;925.62;34309.0;2943.17;5285.0
AC_08006;B737;792.07;33852.0;2242.06;5930.0
AC_08007;A350;889.67;34315.0;2317.84;4442.0
AC_08008;Cessna172;832.11;29922.0;2685.27;4211.0
AC_08009;Cessna172;816.32;39049.0;2652.27;5343.0
AC_08010;B787;804.1;30012.0;2468.38;4950.0
AC_08011;A350;817.22;35952.0;2270.97;4757.0
AC_08012;A320;874.96;32412.0;2126.83;4051.0
AC_08013;A350;838.61;32511.0;2477.01;5922.0
AC_08014;A350;885.71;35276.0;2436.31;5176.0
AC_08015;A350;793.91;36382.0;2262.32;5481.0
AC_08016;Cessna172;884.85;32849.0;2423.34;5816.0
AC_08017;Cessna172;871.69;32784.0;2575.27;3784.0
AC_08018;B737;774.61;32410.0;2820.96;5125.0
AC_08019;A320;925.31;35429.0;2558.52;3939.0
AC_08020;B787;867.0;32906.0;2447.32;5526.0
AC_08021;A350;888.27;37577.0;2252.97;5943.0
AC_08022;A320;907.81;32692.0;2276.66;4937.0
AC_08023;A320;898.42;36084.0;2564.93;4952.0
AC_08024;B737;843.69;38089.0;2581.22;5402.0
AC_08025;B787;886.26;35138.0;2433.33;5333.0
AC_08026;A350;759.5;31419.0;2771.52;4845.0
AC_08027;B787;869.69;35800.0;2517.65;5495.0
AC_08028;B737;936.62;34507.0;2354.08;4835.0
AC_08029;Cessna172;815.23;34917.0;2303.49;5214.0
AC_08030;A320;895.77;38172.0;2283.36;4122.0
AC_08031;A350;938.65;35103.0;2644.01;5806.0
AC_08032;Cessna172;884.46;36027.0;2313.6;4389.0
AC_08033;B737;901.27;33676.0;2532.27;5222.0
AC_08034;B787;771.53;34439.0;2245.45;4211.0
AC_08035;A320;803.25;37246.0;2449.89;4690.0
AC_08036;A350;921.49;35273.0;2483.64;4639.0
AC_08037;Cessna172;898.02;35571.0;3209.24;5366.0
AC_08038;Cessna172;874.8;37002.0;2107.87;6035.0
AC_08039;A320;836.77;38260.0;2742.6;4465.0
AC_08040;B787;864.23;32688.0;2269.43;4361.0
AC_08041;B737;936.91;34017.0;2904.92;5728.0
AC_08042;B787;844.9;37916.0;2290.59;4500.0
AC_08043;B787;884.96;38985.0;2810.87;6624.0
AC_08044;B787;883.65;34476.0;2566.52;4258.0
AC_08045;A320;816.71;35543.0;2100.59;5508.0
AC_08046;A320;820.57;35702.0;2559.62;3924.0
AC_08047;B737;926.35;35469.0;2654.68;4288.0
AC_08048;B787;878.51;35495.0;2676.29;4314.0
AC_08049;A320;815.98;37730.0;2428.92;4582.0
AC_08050;B737;834.44;31399.0;3278.39;5580.0
AC_08051;B737;800.72;33689.0;3083.83;4973.0
AC_08052;B787;903.33;36277.0;2601.44;5799.0
AC_08053;A350;837.41;34008.0;2105.16;5565.0
AC_08054;B787;838.08;35573.0;2199.91;4306.0
AC_08055;A350;892.05;37173.0;2419.31;4925.0
AC_08056;B737;766.03;38200.0;2471.2;5857.0
AC_08057;A320;848.15;35555.0;2252.16;4402.0
AC_08058;Cessna172;849.45;37979.0;2336.88;5402.0
AC_08059;B737;835.72;35284.0;1903.34;4492.0
AC_08060;A320;822.52;34393.0;1851.61;4333.0
AC_08061;B737;814.5;31914.0;2504.13;4791.0
AC_08062;B787;864.12;32993.0;2977.72;4224.0
AC_08063;A350;799.5;35009.0;2034.67;5870.0
AC_08064;B737;858.06;35051.0;2435.99;3022.0
AC_08065;A320;822.35;35459.0;2494.45;5364.0
AC_08066;B787;825.68;38673.0;2611.83;5361.0
AC_08067;Cessna172;859.85;36502.0;2346.89;4680.0
AC_08068;B787;825.12;36609.0;2169.95;3599.0
AC_08069;A350;913.35;38656.0;2693.73;5318.0
AC_08070;B787;843.0;34287.0;1913.77;4687.0
AC_08071;Cessna172;902.33;33982.0;2614.54;4564.0
AC_08072;A320;811.9;37445.0;2258.82;5834.0
AC_08073;B737;810.79;35972.0;2573.15;6027.0
AC_08074;A350;766.85;34911.0;2848.15;4644.0
AC_08075;Cessna172;825.39;34879.0;2294.1;4458.0
AC_08076;A350;838.37;34656.0;2389.55;3072.0
AC_08077;B787;853.85;34798.0;2373.82;3880.0
AC_08078;A350;884.87;34994.0;3183.54;4451.0
AC_08079;Cessna172;881.24;34405.0;2461.61;5753.0
AC_08080;B737;906.78;36111.0;2447.84;5316.0
AC_08081;B737;805.63;36493.0;2474.05;5741.0
AC_08082;A350;851.54;33871.0;2905.87;5486.0
AC_08083;A320;799.99;36805.0;2308.61;5001.0
AC_08084;A350;870.71;32457.0;2738.0;5067.0
AC_08085;B787;940.21;36008.0;2272.3;5377.0
AC_08086;B737;790.18;36108.0;2251.49;4844.0
AC_08087;B737;884.38;34833.0;2611.25;5222.0
AC_08088;B737;902.43;35115.0;2864.27;5253.0
AC_08089;A320;805.36;34533.0;2385.0;5170.0
AC_08090;A320;871.82;33985.0;2382.89;4603.0
AC_08091;Cessna172;832.0;35001.0;2690.57;5937.0
AC_08092;A350;843.94;33907.0;2496.81;5927.0
AC_08093;A350;830.35;37279.0;2704.0;4115.0
AC_08094;B787;838.76;30795.0;2012.39;3586.0
AC_08095;B737;907.78;34731.0;2188.2;4691.0
AC_08096;A320;846.04;31198.0;2481.51;4440.0
AC_08097;B787;819.92;32872.0;2635.55;3848.0
AC_08098;B787;853.45;33846.0;2461.04;4737.0
AC_08099;A320;743.89;37679.0;2523.95;5999.0
AC_08100;A350;809.16;37307.0;2681.97;5320.0
AC_08101;B737;912.43;35145.0;2125.99;5573.0
AC_08102;A350;842.73;35128.0;2681.91;5926.0
AC_08103;B787;826.1;37075.0;2815.18;5540.0
AC_08104;B737;858.65;37263.0;2397.15;4884.0
AC_08105;Cessna172;886.83;33850.0;2241.66;5818.0
AC_08106;B787;916.44;36346.0;2766.63;4441.0
AC_08107;A350;827.45;33087.0;3015.86;3936.0
AC_08108;A350;828.6;34221.0;2544.34;5979.0
AC_08109;A350;838.84;36188.0;2235.13;6076.0
AC_08110;A320;901.46;33685.0;2498.25;4714.0
AC_08111;B787;852.85;34290.0;2249.88;4626.0
AC_08112;B737;958.29;31683.0;2714.83;5391.0
AC_08113;A350;841.95;35902.0;2484.82;4233.0
AC_08114;A350;938.17;33235.0;2221.61;4832.0
AC_08115;A320;805.35;33358.0;2559.83;5164.0
AC_08116;B737;780.51;37710.0;2303.39;4516.0
AC_08117;B787;844.93;33625.0;2105.48;5770.0
AC_08118;Cessna172;906.97;36505.0;2727.78;5180.0
AC_08119;A320;826.15;37198.0;2589.59;4905.0
AC_08120;B787;819.17;36835.0;2359.25;5688.0
AC_08121;Cessna172;901.25;34502.0;2881.62;5106.0
AC_08122;A350;885.25;34146.0;2275.98;4499.0
AC_08123;A350;810.38;33173.0;2369.6;5885.0
AC_08124;B737;807.46;31477.0;2612.51;4982.0
AC_08125;Cessna172;891.46;36544.0;2762.88;2674.0
AC_08126;A350;768.41;36354.0;2617.29;5196.0
AC_08127;A350;903.98;35954.0;2330.81;3657.0
AC_08128;B737;884.59;29324.0;2428.79;6462.0
AC_08129;B787;735.95;34646.0;2306.41;5254.0
AC_08130;A350;850.78;36259.0;2400.3;5254.0
AC_08131;A320;751.06;37573.0;2423.01;5527.0
AC_08132;A320;789.75;35598.0;2624.89;3752.0
AC_08133;B787;824.85;35388.0;2293.0;5278.0
AC_08134;Cessna172;786.61;33642.0;2786.44;4290.0
AC_08135;B737;960.91;35757.0;2492.51;4714.0
AC_08136;A320;893.2;34526.0;2243.83;5305.0
AC_08137;A320;918.37;33541.0;2616.58;4612.0
AC_08138;B787;842.99;32685.0;2463.96;3656.0
AC_08139;Cessna172;851.52;33109.0;2361.98;5336.0
AC_08140;Cessna172;929.04;35650.0;2924.95;5500.0
AC_08141;B787;871.69;32224.0;2406.2;4226.0
AC_08142;A320;880.61;34412.0;2363.78;4449.0
AC_08143;B737;804.44;37616.0;2788.21;4862.0
AC_08144;A320;804.21;32132.0;2651.16;6345.0
AC_08145;Cessna172;863.05;35899.0;2726.33;6212.0
AC_08146;A320;868.65;36094.0;2331.08;5762.0
AC_08147;B737;800.15;34417.0;2565.98;6453.0
AC_08148;A350;867.92;36244.0;2084.08;5754.0
AC_08149;A320;788.92;34624.0;1923.87;5191.0
AC_08150;B787;850.69;36591.0;2322.73;4226.0
AC_08151;A350;778.13;32864.0;2514.15;3789.0
AC_08152;B787;916.4;38778.0;3220.06;4657.0
AC_08153;B787;834.44;37875.0;2874.93;5134.0
AC_08154;B787;815.32;30541.0;2171.95;6612.0
AC_08155;A320;792.71;37345.0;2762.68;4842.0
AC_08156;Cessna172;787.9;33846.0;2096.34;5107.0
AC_08157;A350;871.82;37865.0;2959.91;5242.0
AC_08158;B737;900.19;37018.0;2348.4;5144.0
AC_08159;Cessna172;895.19;32826.0;2327.63;6244.0
AC_08160;A320;919.83;36150.0;2806.06;5930.0
AC_08161;B787;937.41;33598.0;2332.26;5004.0
AC_08162;B737;897.9;36076.0;3024.48;4563.0
AC_08163;A350;824.86;35092.0;2328.96;4606.0
AC_08164;Cessna172;858.47;33541.0;2766.24;5023.0
AC_08165;Cessna172;737.15;32326.0;2534.79;4502.0
AC_08166;B737;881.88;35460.0;2703.64;5634.0
AC_08167;A320;857.46;35928.0;2197.69;4527.0
AC_08168;A350;929.76;34684.0;1949.97;6089.0
AC_08169;B737;812.83;33452.0;2218.38;5483.0
AC_08170;B787;875.78;34034.0;2378.83;4086.0
AC_08171;A350;799.83;32808.0;2440.02;6031.0
AC_08172;Cessna172;844.5;36472.0;2354.78;4074.0
AC_08173;B737;768.24;30681.0;1859.03;6124.0
AC_08174;Cessna172;917.8;36903.0;2308.38;5521.0
AC_08175;Cessna172;902.63;34848.0;2511.87;6569.0
AC_08176;Cessna172;826.37;36043.0;2426.99;3224.0
AC_08177;A320;863.09;36240.0;2387.69;5099.0
AC_08178;Cessna172;851.92;35235.0;2361.97;4982.0
AC_08179;B787;819.38;34220.0;2516.93;4567.0
AC_08180;B787;856.16;37212.0;2185.84;5693.0
AC_08181;A350;827.86;31569.0;2426.42;4776.0
AC_08182;Cessna172;899.02;37604.0;2377.73;6009.0
AC_08183;Cessna172;839.46;32753.0;2125.34;4349.0
AC_08184;B737;969.53;34349.0;2445.55;3658.0
AC_08185;A320;846.11;37863.0;1904.16;4478.0
AC_08186;A350;855.64;39459.0;2296.32;5401.0
AC_08187;Cessna172;876.41;35364.0;2601.06;5701.0
AC_08188;B737;891.85;32291.0;2623.57;4331.0
AC_08189;A320;853.9;36708.0;2503.96;5365.0
AC_08190;A350;875.32;34922.0;2567.44;5246.0
AC_08191;A350;859.14;32876.0;2685.96;5145.0
AC_08192;Cessna172;811.07;35438.0;2531.39;6224.0
AC_08193;A350;797.59;32381.0;2852.96;4799.0
AC_08194;B737;884.96;35390.0;1863.54;4343.0
AC_08195;A350;925.86;33160.0;2747.44;5053.0
AC_08196;B787;768.45;31064.0;1847.61;4886.0
AC_08197;B737;778.27;31677.0;2312.0;5633.0
AC_08198;A320;777.79;33785.0;2719.14;5005.0
AC_08199;A320;888.76;36004.0;2686.04;5177.0
AC_08200;Cessna172;892.93;37508.0;2209.02;4799.0
AC_08201;Cessna172;801.18;37855.0;2485.6;3400.0
AC_08202;B787;960.29;31976.0;2321.42;5127.0
AC_08203;A320;830.75;34551.0;2754.22;5827.0
AC_08204;A320;921.78;33780.0;2476.8;5409.0
AC_08205;A320;890.43;34787.0;2305.55;3940.0
AC_08206;A320;802.09;37821.0;2614.53;4763.0
AC_08207;A350;829.1;35322.0;2673.73;4826.0
AC_08208;B737;806.38;36736.0;2441.45;5388.0
AC_08209;B737;782.78;39423.0;2696.0;5101.0
AC_08210;B787;837.34;31870.0;2968.48;2892.0
AC_08211;A350;790.07;34050.0;1875.85;4280.0
AC_08212;A320;841.25;36142.0;2861.81;4746.0
AC_08213;A320;946.65;35533.0;2929.62;4545.0
AC_08214;Cessna172;884.83;37097.0;2634.74;4858.0
AC_08215;Cessna172;822.14;34232.0;2406.25;4667.0
AC_08216;B787;818.06;35412.0;2032.4;4833.0
AC_08217;A320;829.94;33488.0;2512.74;5552.0
AC_08218;B787;953.56;37128.0;2379.23;5815.0
AC_08219;A350;795.58;35084.0;2082.68;4888.0
AC_08220;B737;849.91;37808.0;2302.99;5410.0
AC_08221;A320;873.27;37822.0;2488.04;5294.0
AC_08222;A350;910.77;32437.0;2580.83;5959.0
AC_08223;A320;833.37;38130.0;2192.6;5470.0
AC_08224;Cessna172;801.87;36862.0;1785.97;6446.0
AC_08225;B787;864.48;34687.0;2423.3;5488.0
AC_08226;Cessna172;915.73;36682.0;2224.61;3868.0
AC_08227;B737;836.36;33984.0;2369.1;5940.0
AC_08228;Cessna172;808.03;37722.0;1885.95;5644.0
AC_08229;A320;855.51;35198.0;2403.77;5629.0
AC_08230;Cessna172;768.82;36776.0;2611.71;4082.0
AC_08231;A320;839.07;33738.0;2366.98;5766.0
AC_08232;B737;908.9;35563.0;2531.0;5691.0
AC_08233;Cessna172;893.74;36772.0;2411.75;4021.0
AC_08234;B787;842.81;35616.0;1908.66;5496.0
AC_08235;B787;932.97;36123.0;2524.31;5205.0
AC_08236;B787;945.49;33481.0;2264.64;5007.0
AC_08237;Cessna172;883.2;35609.0;2102.58;4941.0
AC_08238;Cessna172;776.61;33491.0;2703.46;3667.0
AC_08239;Cessna172;756.0;34963.0;2580.82;4952.0
AC_08240;A320;919.17;34014.0;2316.33;5543.0
AC_08241;B737;862.24;34591.0;2453.46;4423.0
AC_08242;B787;931.78;31497.0;2548.13;4960.0
AC_08243;A320;783.07;35053.0;1990.39;4644.0
AC_08244;B787;841.94;34785.0;2157.85;4700.0
AC_08245;A320;901.46;31969.0;2172.17;3714.0
AC_08246;Cessna172;813.51;35683.0;2649.3;5462.0
AC_08247;B787;900.74;36652.0;2969.64;5013.0
AC_08248;Cessna172;843.86;35631.0;2677.36;4428.0
AC_08249;B787;851.4;36571.0;2535.31;5838.0
AC_08250;A350;790.82;33946.0;2191.83;5600.0
AC_08251;A320;862.57;34574.0;2722.19;4953.0
AC_08252;A350;959.64;35148.0;2391.25;5875.0
AC_08253;A320;869.4;35292.0;2196.57;6108.0
AC_08254;B737;810.41;30301.0;2716.77;4342.0
AC_08255;B787;919.78;33158.0;2898.96;4219.0
AC_08256;B737;811.92;37005.0;2721.61;3438.0
AC_08257;B737;936.06;33435.0;3213.54;4504.0
AC_08258;A320;786.25;34506.0;2272.44;4729.0
AC_08259;A350;863.64;34896.0;2359.34;3858.0
AC_08260;Cessna172;926.32;32319.0;2235.8;4413.0
AC_08261;A320;806.66;38160.0;2233.97;5518.0
AC_08262;Cessna172;854.16;34937.0;2919.16;5185.0
AC_08263;B737;907.86;33287.0;2167.62;4468.0
AC_08264;Cessna172;737.22;36297.0;2335.78;5868.0
AC_08265;A350;896.34;34407.0;2878.23;4057.0
AC_08266;A320;845.6;35118.0;2615.87;5350.0
AC_08267;A350;922.1;37818.0;2195.24;4838.0
AC_08268;A350;808.63;33918.0;2475.78;5067.0
AC_08269;A320;780.66;37286.0;1990.38;5210.0
AC_08270;A350;822.85;34316.0;2439.7;5838.0
AC_08271;B787;821.8;35137.0;2523.02;5497.0
AC_08272;B787;839.68;35606.0;2542.29;5766.0
AC_08273;B787;826.57;34311.0;3063.24;4288.0
AC_08274;Cessna172;749.61;32967.0;2722.97;4798.0
AC_08275;A350;845.25;35906.0;2148.81;4338.0
AC_08276;A320;861.59;37243.0;2532.61;4085.0
AC_08277;A320;840.34;36254.0;2480.39;5633.0
AC_08278;Cessna172;864.34;36196.0;3059.68;3629.0
AC_08279;A320;854.25;34085.0;2367.59;4591.0
AC_08280;B787;780.9;36377.0;2539.1;4616.0
AC_08281;A350;834.96;35716.0;2580.12;4851.0
AC_08282;A320;855.69;36726.0;2179.07;4199.0
AC_08283;A320;838.14;35197.0;2042.68;4484.0
AC_08284;B737;775.36;36194.0;2432.07;6306.0
AC_08285;B737;911.16;34034.0;2700.04;4817.0
AC_08286;B737;801.39;36391.0;2106.11;4382.0
AC_08287;A350;787.89;32481.0;2470.07;5165.0
AC_08288;B787;852.04;34331.0;2299.19;5053.0
AC_08289;B787;834.21;33605.0;1919.19;6347.0
AC_08290;B787;880.07;42012.0;2569.94;4809.0
AC_08291;A350;893.63;36304.0;2622.76;5341.0
AC_08292;A350;886.03;32832.0;2701.13;4160.0
AC_08293;B737;849.91;32265.0;2734.97;4497.0
AC_08294;A320;877.66;31509.0;2470.25;4565.0
AC_08295;Cessna172;772.0;32721.0;2620.14;3962.0
AC_08296;Cessna172;904.72;33302.0;2556.37;5033.0
AC_08297;A320;829.76;33049.0;1728.05;5176.0
AC_08298;B737;948.5;34066.0;2050.06;5089.0
AC_08299;A320;906.24;36669.0;2277.87;3872.0
AC_08300;A320;840.14;34602.0;2515.71;4324.0
AC_08301;Cessna172;851.07;36426.0;2580.32;4724.0
AC_08302;B737;909.2;32870.0;2695.64;4183.0
